TIME,EWT_float,LWT_float,dT_float,GPM_float,Capacity,KW_float,KWX3412_float,COP,VFD_Hz_W,CompVFD_ErrorCode,CompVFD_Status,GPMXdT,VFD_Hz_Setpoint_W,FlowValve_FB%,FlowValve_SetPont,GPM_ps_1X10_float,GPM_ps_2X100_float,GPM_ps_1_float,GPM_ps_2_float,Amb_unit,VFP_ctl_Word_1_W,VFP_Ctl_Mode_W,VFP_Operation_Mode_W,VFP_Ctl_Setpoint_W,Fans_Spd_Disp_F,VFP_Status_Word_1_W,VFP_ProcFB_Status_W,VFP_CtlMode_Status_W,VFP_OpMode_Status_W,VFP_Alarm_Code_W,VFP_Warning_Code_W,VFP_Head_W,VFP_Flow_W,VFP_Performance_W,VFP_Speed_W,VFP_Freq_W,VFP_Dig_Inputs_W,VFP_Dig_Outputs_W,VFP_Pwr_Lo_W,VFP_RemoteFlow_W,VFP_InletPress_W,VFP_RemotePress1_W,VFP_FeedTankLvl_W,VFP_PwrEleTemp_W,VFP_MotorTemp_W,VFP_RemoteTemp1_W,VFP_EleTemp_W,VFP_LiquidTemp_W,CMRC_Alarm_1,CMRC_Alarm_2,CMRC_Alarm_3,CMRC_Alarm_4,CMRC_Alarm_5,CMRC_Alarm_6,CMRC_Alarm_7,CMRC_Alarm_8,CMRC_Alarm_9,CMRC_Alarm_10,K2_SuperHeat,K2_SLP,K2_SatT,K2_SLT,K2_NA1,K2_EEV_POS,K2_DLT,K2_Relay,K2_Alarm,K2_System,K2_Firm,VFP_head_F_feet,GPM_vfp,VFP_SetPoint_F,EWT_Raw,LWT_Raw,LLT_Raw,DLT_Raw,GPM_prosense_1X10,GPM_prosense_2X100,Temp_prosense_1,Temp_prosense_2,LLP,Water_Pressure_Out,LLT_Raw_C270,DLT_Raw_C270,SourceWater_EWT_C270,SourceWater_LWT_C270,Tekmar_Loop_LWT_C270,Compressor_head_Temp,LWT_SM_3_Raw,Compressor_head_X10,Compressor_head_F,EWT_Float,LWT_Float,LLT_Float,DLT_Float,LLP_SM_I_Float,LWT_SM_I_Float,LWT_SM_2_Float,LWT_SM_3_Float,AIR_TEMP_F_FL_ub,RH_FL,RH_FL_UB,EWT_Thermowell_ANSI,LWT_Thermowell_ANSI,LLT,DLT,EWT_SM_Internal,LWT_SM_Internal,LWT_SM_2,LWT_SM_3,DLP_Word,Ambient_air_temp,RH,DefrostCutOut,DefrostDelayTimer,DefrostMaxDurTimer,DefrostEnableTimer,DefrostEnableTC,LWTSet,Voltage_monitor,AlarmReg_1,AlarmReg_2,AlarmReg_3,PhAVolt_C90,PhAAmps_C90,PhBVolt_C90,PhBAmp_C90,PhCVolt_C90,PhCAmp_C90,TruPwr3Ph_C90,ReacPwr3Ph_C90,AprntPwr3Ph_C90,NetEnergy_C90,UnsignedEnergy_C90,PositiveEng_C90,NegativeEng_C90,NetReactiveEng_C90,NetApparentEng_C90,PowFac3ph_C90,PSIG_Table_START,SSLT_Table_START,Fist_Match_LLP_W,x2_LLP_First_Match_D,SLLT_Lookup_I,SLLT_F,SubCooling_F
2025-10-22T00:00:10,67.9,68.7,0.8,0.0,0.0,0.156,532.565,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,746.0,66.0,0.0,15620.0,15620.0,-0.0,5456.0,-0.0,67.9,68.7,69.4,74.6,6.6,0.0,1562.0,1562.0,63,67.4,54.56,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.851,1.122,245.621,0.689,245.476,0.746,155.922,277.765,362.953,2561.877,2580.312,2569.443,-7.565,2667.542,3840.0,0.345,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:11,67.9,68.7,0.8,0.0,0.0,0.155,530.428,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5458.0,-0.0,67.9,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.42,54.58,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.866,1.122,245.615,0.687,245.546,0.746,155.504,277.869,362.814,2561.877,2580.312,2569.443,-7.565,2667.542,3840.0,0.345,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:12,67.9,68.7,0.8,0.0,0.0,0.156,530.937,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,695.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5457.0,-0.0,67.9,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.39,54.57,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.856,1.123,245.6,0.692,245.55,0.743,155.877,277.571,362.784,2561.877,2580.312,2569.443,-7.565,2667.542,3840.0,0.346,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:13,67.9,68.7,0.8,0.0,0.0,0.156,531.107,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5457.0,-0.0,67.9,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.38,54.57,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.583,1.128,245.516,0.691,245.339,0.74,155.758,277.849,363.042,2561.877,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:14,67.9,68.7,0.8,0.0,0.0,0.156,532.04,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,746.0,66.0,0.0,15620.0,15620.0,-0.0,5458.0,-0.0,67.9,68.7,69.4,74.6,6.6,0.0,1562.0,1562.0,63,67.36,54.58,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.812,1.127,245.632,0.69,245.487,0.744,155.808,278.276,363.699,2561.878,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:15,67.9,68.7,0.8,0.0,0.0,0.156,532.023,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5458.0,-0.0,67.9,68.7,69.4,74.5,6.7,0.0,1562.0,1562.0,63,67.37,54.58,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.881,1.124,245.613,0.691,245.591,0.746,155.808,278.172,363.629,2561.878,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:16,67.9,68.7,0.8,0.0,0.0,0.156,530.598,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5457.0,-0.0,67.9,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.36,54.57,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.851,1.124,245.561,0.691,245.55,0.745,155.455,278.117,363.43,2561.878,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:17,67.9,68.7,0.8,0.0,0.0,0.156,532.989,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5459.0,-0.0,67.9,68.7,69.5,74.5,6.6,0.0,1562.0,1562.0,63,67.38,54.59,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.865,1.126,245.58,0.691,245.516,0.75,156.25,278.878,364.345,2561.878,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:18,67.9,68.7,0.8,0.0,0.0,0.155,530.123,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5460.0,-0.0,67.9,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.36,54.6,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.934,1.125,245.633,0.696,245.554,0.742,155.514,278.53,363.659,2561.878,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:19,67.9,68.7,0.8,0.0,0.0,0.156,532.531,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,679.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,1.5879319976395066e+29,5456.0,-0.0,67.9,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.34,54.56,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,246.006,1.127,245.685,0.693,245.6,0.746,156.021,279.3,364.524,2561.878,2580.312,2569.443,-7.565,2667.542,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
2025-10-22T00:00:20,67.8,68.7,0.9,0.0,0.0,0.156,531.005,0.0,0,0,4,0,7459,-0.167,0,0.0,0.0,0.0,0.0,66.92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,60,68,65476,0,300,0,0,8,21553,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,678.0,687.0,694.0,745.0,66.0,0.0,15620.0,15620.0,-0.0,5456.0,-0.0,67.8,68.7,69.4,74.5,6.6,0.0,1562.0,1562.0,63,67.38,54.56,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,245.971,1.124,245.614,0.693,245.568,0.743,155.534,278.386,363.51,2561.878,2580.312,2569.444,-7.565,2667.543,3840.0,0.344,0,-21.053,63,0.0,126,59.598,-9.802
