TIME,Amb_temp_set_epic_F,RH_set_epic_F,Hum_manual_override,TempF1,RH1,ABS_H1,DPF1,TempF2,RH2,ABS_H2,DPF2,TempF3,RH3,DPC3,DPF3,TempF4,RH4,ABS_H4,DPF4,FloorTC,K2_SUP1_In,K2_SLP1_In,K2_ET1_In,K2_SAT1_In,K2_RT1_In,K2_ValvePos1_In,K2_AUX1a_In,K2_RLY1,K2_Alarm1,K2_System1,K2_Firmware1,K2_AUX1b_In,K2_SLP2_In,K2_ET2_In,TempC1,TempF,RH1,ABS_H1,DPC1,DPF1,MR1
2025-10-24T00:00:00,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,72,11,65508,44,65476,0,300,0,0,8,20529,65476,0,0,14418,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24T00:00:00,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,72,11,65508,44,65476,0,300,0,0,8,20529,65476,0,0,14418,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24T00:00:01,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,72,11,65508,44,65476,0,300,0,0,8,20529,65476,0,0,14418,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24T00:00:01,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,72,11,65508,44,65476,0,300,0,0,8,20529,65476,0,0,14418,0.0,0.0,0.0,0.0,0.0,0.0
