TIME,EWT_Thermowell_ANSI,LWT_Thermowell_ANSI,EWT_unit,LWT_unit,Ambient_air_temp,RH,GPM_KEYANCE,DLT,LLT,SLT1,SLP,DLP,K2_EEV_POS,SH,Compressor_on,Capacity,COP,GPM_ps_1_float,Temp_prosense_1,GPM_float,SubCooling_F,EVAP,GPM_ps_2_float,TruPwr3Ph_E360fp,TruPwr3Ph_E360cl1,TruPwr3Ph,LOG_ERR
2025-10-19T00:00:00,65.6,66.4,69.08,69.98,65.79,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:00,65.5,66.4,69.08,69.98,65.79,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:01,65.6,66.4,69.08,69.98,65.79,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:01,65.5,66.3,69.08,69.98,65.79,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:02,65.6,66.3,69.08,69.98,65.78,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:02,65.5,66.3,69.08,69.98,65.78,40.84,0,73.9,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:03,65.5,66.4,69.08,69.98,65.77,40.85,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:03,65.5,66.3,69.08,69.98,65.77,40.85,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:04,65.5,66.4,69.08,69.98,65.77,40.85,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:04,65.5,66.4,69.08,69.98,65.77,40.85,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:05,65.6,66.3,69.08,69.98,65.82,40.83,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:05,65.6,66.3,69.08,69.98,65.82,40.83,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:06,65.6,66.4,69.08,69.98,65.8,40.85,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:06,65.5,66.4,69.08,69.98,65.8,40.85,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:07,65.5,66.3,69.08,69.98,65.8,40.87,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:07,65.5,66.3,69.08,69.98,65.8,40.87,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:08,65.5,66.3,69.08,69.98,65.81,40.88,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:08,65.5,66.4,69.08,69.98,65.81,40.88,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:09,65.5,66.3,69.08,69.98,65.79,40.87,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:09,65.6,66.3,69.08,69.98,65.79,40.87,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:10,65.5,66.3,69.08,69.98,65.79,40.86,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:10,65.5,66.3,69.08,69.98,65.79,40.86,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:11,65.6,66.3,69.08,69.98,65.83,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:11,65.5,66.3,69.08,69.98,65.83,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:12,65.6,66.3,69.08,69.98,65.81,40.88,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:12,65.5,66.3,69.08,69.98,65.81,40.88,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:13,65.5,66.4,69.08,69.98,65.83,40.89,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:13,65.5,66.3,69.08,69.98,65.83,40.89,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:14,65.5,66.3,69.08,69.98,65.81,40.86,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:14,65.5,66.3,69.08,69.98,65.81,40.86,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:15,65.5,66.4,69.08,69.98,65.84,40.84,0,73.9,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:15,65.5,66.4,69.08,69.98,65.84,40.84,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:16,65.5,66.3,69.08,69.98,65.83,40.87,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
2025-10-19T00:00:16,65.5,66.4,69.08,69.98,65.83,40.87,0,74.0,67.4,69.0,66.0,66.0,0,7.0,0,0.0,0.0,0.0,67,0.0,-67.4,65.48,0.0,0.0,0.0,0.0,False
